Matte Grade (% Cu in Matte),Slag Temperature (°C),Silica Flux Added (% SiO2 in Slag),Settling Time (Minutes),Copper Loss in Slag (% Cu)
25.30955012311517,1170.1022842675961,39.17970722327817,58.87847910807934,0.6269963032971027
31.758971745148713,1154.3174014470007,30.048272840231053,42.882277584536375,0.8064357245341495
22.713637334632285,1263.2705883510428,31.99689050759772,77.18890422933762,0.5172740288957551
39.519819845795865,1243.0464327030197,35.687636580459255,82.00184987184089,0.6056767762661227
43.320637381368925,1255.6119652148836,41.841927854658465,38.27371034421745,0.7596849376566106
36.28094190643375,1181.9446242263366,44.602086729982375,28.949644717958563,0.7136784181440858
69.72425054911577,1170.4557213380156,39.206835346612955,72.44204121950895,0.4648701818273393
41.40519960161536,1152.1816998501822,30.444169554183343,31.984482843850888,1.0674494504352794
36.85607058124285,1202.5881338209895,30.533925056926755,75.80914548109428,0.7615513594815194
52.56176498949491,1238.487653028195,38.43955753972229,43.89906029190102,0.823389495162575
28.45545349848576,1208.83660676496,25.969428644207557,63.403991943317635,0.8534647504583229
68.13181884524238,1215.6212383035593,22.761852828284866,17.642825106773454,1.0780431837733873
24.473038620786248,1285.6238041740623,28.865553941019414,59.90874597412584,0.5953866261940963
79.21321619603104,1202.238320053495,27.180974791352043,46.14141429897833,1.403619862583797
66.33468615779944,1227.0984233739716,27.407703011399754,56.92867705403793,0.5760001127709654
31.922940892050345,1267.5479519111714,25.840193776247748,23.441136619589074,0.9095468865277151
20.331327027416144,1209.4814173481905,21.052329740909048,68.94989959553456,1.2503533687150818
68.92768570729005,1243.313005034181,20.446848368335345,79.02376620345828,1.1274684239581276
62.41144063085703,1279.3545563120117,44.69305974340079,27.339184007262052,0.27266139615458473
63.74043008245924,1292.4280935486463,30.694328343396556,17.657164441612938,0.5013275975245094
66.27622080115674,1172.0610221393556,29.608166178992043,11.891086883706912,0.6210964078166367
24.44267910404542,1288.9881437742242,36.99118206732675,61.357720035461284,0.5385956452618784
41.507943712656356,1223.8174439619306,25.456347196626602,58.56752288710246,1.057959626648278
26.952143571507783,1188.7366582448437,43.749029598755634,53.7357930171256,0.5403079089849468
71.78620555253562,1218.8703634357391,39.6586253603888,28.555767689278035,0.55166253053095
57.39788760965347,1297.0048862928215,22.235275057806486,41.27247967244117,1.4588264467233745
39.85388149115895,1223.8927140989304,30.43951939462321,57.55810681489385,0.7810867840981464
23.813501017161418,1199.3127415431263,41.97795768905412,49.741348708733554,0.5426220171408725
38.65893930293973,1245.0101281475088,43.61830055728525,89.02284161719098,0.5272715322383154
39.51099932160482,1186.021842816729,31.68503778124674,20.91518020453865,0.9081825605053512
63.77637070028384,1161.3794992162996,35.335284730267695,65.6115643238075,0.5231565034735248
58.253448281312785,1169.3319582865975,24.17584865230188,42.34550144834337,1.3496476007555565
73.23276455457959,1169.2068758436658,44.779215653424416,44.25596919404918,0.617611979074161
48.33289550971696,1172.7854040268442,25.791792534586087,67.4078212526541,1.1716443859128176
27.1756547562981,1170.8240758974116,43.56829435337814,65.39489210594957,0.571117816004104
62.7946872333797,1246.1312117204823,36.24116622480921,89.30047949617506,0.3068149485256719
65.64710291701385,1177.2820126598717,35.19341987197148,20.27154315633002,0.48753760045891575
53.67663185416978,1201.8500924985794,32.81721277541271,18.328771950733305,1.028059262075049
66.25803079727366,1284.5182614859018,25.766745292943966,67.94710537029928,0.5803139896164208
49.62773578186344,1221.0942460394308,24.41320080013771,56.27095336051273,1.2509485393813942
51.363969762919645,1250.133660778154,25.512155226754384,31.932853324784467,1.2084932419614371
45.652461101512976,1175.8479806802445,24.66095655360636,16.35354951911893,1.3837567921279026
21.52514760464571,1178.8433528213006,39.48961183916883,16.852659967714445,0.6721293675154353
26.473485619598268,1156.1302924399718,28.753131479168253,81.53526997312946,0.7116738389194371
21.885751141204054,1175.3402594608247,21.44606691408491,25.34938597749943,1.2852899196334708
58.184624675826825,1191.7885508547938,44.22756575352028,35.86972496924166,0.9012229541366495
38.8613588645796,1176.551572641512,42.09464712408564,28.13251217815904,0.7890540468374396
50.514241469882165,1163.3053800635582,43.19380707988032,38.39970446655499,0.8607038621176729
74.45398843556558,1168.09538066509,44.872695566160886,15.55390741968747,0.7592922090377279
34.9575337489325,1219.1168152049088,24.347381230487184,51.52478327266163,1.1349077474185207
44.62297538213778,1180.950057760869,29.90605047256647,15.409005087377192,0.9331644416365987
65.33306831258292,1204.6404791572113,38.95596189260228,74.02852062578893,0.4036851465529424
33.72788992949735,1225.5125906282285,37.4005154513448,28.696966552834642,0.7756362657365066
24.618794589727578,1253.5592242944049,23.847397658496376,53.20095316836085,0.9734805875497942
37.38508717482608,1155.896820976165,40.395828124765444,80.40632700491666,0.6041454177882625
29.673277235240263,1269.9115598363564,25.61101429591652,62.07018952377553,0.8282941425574114
75.78185914055439,1244.185058423636,25.595440370565576,52.636622924106824,1.1270358635804074
68.48722277386501,1162.2638547923307,33.42436057233534,35.94670024923005,0.5798390823434632
58.00422539062541,1281.0367936160167,34.823498371042575,36.64015304465583,0.8755572512612401
72.28763541126307,1288.130860079772,34.50215519594528,63.55895641585521,0.49206625465865406
68.22032461394687,1159.1616939782296,22.287170934943873,89.5311488976934,1.017599948887845
31.194203533162153,1191.5316472220807,41.936521565759506,62.94713518795029,0.6380930449177192
73.55353990939867,1270.9301919689592,26.64000106471765,54.62267338960199,0.7793966545008731
52.36053451493904,1262.2389535575487,23.237873032070105,68.45204081913968,1.2500397083858839
68.44640930984374,1177.6781529034565,42.218701996724434,47.21644898269745,0.43757469905732443
73.7654779954096,1181.4023985005065,43.891287455743836,14.811387408062817,0.6651781968767131
39.08020849831183,1205.5708154187073,41.55319043163627,54.98374527023279,0.767516591004946
26.603115471660605,1222.6784477786532,40.23790186812195,86.61002276043041,0.494228367033909
33.6761097525165,1242.7382157295444,36.38104951597555,24.024235388612773,0.7732385640416715
45.626467317575376,1205.3370459354658,33.77143426522848,65.20039126565325,0.8866502691163566
69.08088595534959,1219.380207419972,22.174668997785254,26.074695092724518,1.1193543963249233
71.64383499538062,1262.1206407200634,30.211330326767467,52.8662147578465,0.5572274216233478
20.417127831871444,1155.5024804335897,29.31721292530785,17.73411597173757,0.7769698391205739
50.64483815465394,1187.865541651603,26.493844594008156,46.02967490065481,1.106000621720335
45.04466018892674,1257.002437882683,38.08550284221462,70.49306631161969,0.6736816855572517
33.326468628243816,1284.28102565308,32.396893376969274,37.80572193911857,0.7030141117398684
27.19192204002097,1226.75161631735,22.0261553976912,63.19293795897744,1.1072141938901192
40.25691028421768,1229.8170227897974,25.504580048745282,73.63599686317833,1.034951321387981
76.57458223475115,1166.0758017009664,37.08146909148989,84.17422555835621,0.8656665827480484
39.39217592124531,1217.1118550235183,21.903271487257506,28.771366548436283,1.3754465536414062
51.12743730460197,1229.8925899682536,41.28017285121922,41.94527326474465,0.8365768901035626
62.18113753371067,1186.3705755452095,32.37866317534936,22.193281066433393,0.5055292220338157
41.81777614275764,1190.3864846424071,32.0146644331662,89.39868017267001,0.7934662342144277
78.30692496325764,1206.5926244656935,34.81019461648794,84.16007743394363,1.0753613294077329
77.74683769652668,1153.010679666659,40.61702414812873,53.196570422444765,1.1068136165544114
35.10693774952185,1198.3118748374768,28.695230197554828,77.3626635501137,0.6945996062594415
49.83491035354312,1181.7172010494817,36.95040381397659,51.67663818176337,0.8890777530613311
38.052698589006184,1199.1246028266871,34.143299099894776,59.88685504022078,0.8415574066766872
37.090429662648056,1167.9643197728876,26.675706754235534,17.12995456928133,0.9926474251704989
22.21321684127197,1283.5790921109842,41.96574965887895,70.42163363974464,0.38961264304355725
56.57386003879381,1239.0388680331073,39.9356505401732,20.217078690818788,0.9484737730761665
50.16074139373169,1251.8653478716735,36.46129586646064,76.08541042020227,0.7804939330485083
23.08872507499936,1268.3756857911008,41.26454322735604,72.56224701363087,0.45945484869305686
36.71878785419669,1224.7663298393586,41.68235502399506,66.69957581943811,0.6527262145745438
74.49595315799922,1163.0380432131135,37.70907441787587,12.89283044198097,0.8639086951910515
34.37371344001835,1230.5659812727822,40.925333209091804,34.250268475626285,0.72198272979089
28.693692325473386,1238.026167703132,37.43678654173209,31.04900559286743,0.6696417710240915
49.36716561665378,1261.8159211276495,37.00351929400751,38.810912597721526,0.8140750151666821
79.13902724663603,1214.748931934452,35.46528445537961,17.011419741107083,1.3840293055595918
34.523316290690026,1169.1370454193345,38.81791598894103,84.95662584248502,0.7377269299253378
60.328132844352716,1192.5663858698088,23.96512763232684,54.3041792569901,0.7974059990080223
65.69717691972306,1204.4623444597953,42.02176897997321,34.44194485264188,0.3680427521244082
34.25825263954398,1246.88758619974,41.7960881936308,41.75852136594267,0.68067255498815
63.692980916711576,1235.6167457003369,20.731182075863977,45.77620324038685,1.0511447287718858
42.06698796315519,1203.414508884677,40.64541876411907,58.047546668849385,0.6435360977069728
57.938349835614765,1297.977287318947,23.22174668683613,51.25435421571982,1.3567174447942514
58.01178264565368,1240.866222903533,28.377971356478547,83.55135785715339,0.9059056263528786
52.14648104448551,1185.5840187603992,38.5877064072902,49.75707863246642,0.886690594729703
25.4173862032645,1165.2673708930606,24.018997401207706,89.372641185865,1.002572041398738
70.11814973535428,1172.9288708776498,40.44917560297655,78.11399661960766,0.46565993291910646
39.24680389830415,1186.8936592576763,40.80335444894355,26.680841148586865,0.8139493113390062
31.191110623991253,1174.1022059889333,32.68669334402091,84.4476171715133,0.6637727666820256
22.446508493285833,1177.9850536076958,20.15964679292084,19.309311830838087,1.4166207118905163
55.45357659129451,1192.764275304077,27.17595332937282,75.39597667929533,1.0260121215408082
60.653861710536944,1176.0060392942132,35.423172959393554,40.4498634781264,0.48265878241303645
20.995269735671368,1284.5148136939638,44.529654450685584,80.23794563560556,0.3854876207664273
50.72558349795686,1162.0350618492464,35.79533817541671,79.44453520859602,0.8291252559010802
33.58974651187628,1228.676708435538,26.495089526603994,74.4740320094097,0.8842357283103954
58.71036742456699,1211.5595240484492,35.85014257749028,73.20243490456491,0.8881476498207997
30.461985740299486,1297.3567925362909,33.49963449289639,34.37433112784326,0.6774259398951067
61.456264286147956,1166.805835325208,39.49613487877859,16.473542644100174,0.48745997177274425
43.20412077803225,1209.6783398568612,22.67451597067396,42.23841430121291,1.4010589910889601
76.20379932420407,1295.4205649913054,39.025697562550704,23.881961198920692,0.808244038904659
28.251256648759593,1279.826068884097,33.531664466902754,65.59608711219694,0.561519577763571
40.46398106301551,1272.560810642392,44.07480009647487,37.687978123022845,0.6551401534083297
26.808411274435343,1188.6854240567409,28.54680415096715,88.04881606879319,0.6451109246309915
75.48161709671376,1175.63313810851,35.8155473283487,61.27776618762656,0.8595529489280231
72.64036120285886,1250.2964829886646,43.30070263775043,75.79844509074887,0.38786223905709205
35.47649766290934,1289.4063983691378,22.56274319976698,20.601973819347876,1.1749203431830697
59.59904276205074,1233.5144339520893,43.43071218091128,78.9611585818098,0.7654391959044229
69.03333201207295,1235.741903420485,37.197143057520336,83.82057524107155,0.42632474338041926
53.31204869596774,1191.9968640490426,21.695926477629296,48.96495350551487,1.5793006966068917
51.77903470136039,1265.4239399787905,27.524089173670404,58.50023502007819,0.9290558841972684
34.5111374540271,1178.0565622836284,37.704302216132035,71.18478407223964,0.6805580911905086
25.586166068353954,1198.5518854606366,21.683765036719294,23.987090180833004,1.277573934739398
73.83294547719962,1213.8154657924624,34.55426150440683,50.205286117075396,0.747072182796339
74.02508342979982,1226.1415568026682,28.64707642382392,41.89304222178505,0.7352348512355454
57.986087436396076,1186.361459862262,35.52288794418693,21.70991937297993,1.0448531830258465
40.34178746292204,1167.2255237108805,21.14355084531282,39.40275378332252,1.5068242128261555
40.95257447675965,1241.593006366245,41.78842015380941,15.453784750839485,0.7801679806867517
63.557340732214364,1193.2945829860384,44.33722422943492,12.064952555958959,0.4278981241252388
73.82661559715463,1237.1857332133918,44.22194638214229,20.81330313238582,0.6786577250616809
73.22518545590704,1173.1544072911304,38.741295793573116,87.0492089271339,0.47357999452418614
66.79253275145743,1222.1710152782225,23.2521560032658,53.96236287160136,0.9159844953561818
58.52189876925726,1229.8884148827378,38.95657989822556,87.2657728922576,0.8037867740034106
25.04839789970293,1157.7735305233641,20.614672911470038,44.59983026641056,1.2775195729325208
29.697722845676825,1200.490641729088,20.553088788224933,34.945290646820766,1.4038000876360228
73.91325131162475,1170.1622015408461,28.09025547873853,50.49134902721953,0.86883022380268
56.3857435795754,1159.506245570915,32.21607976011664,45.16093509063281,1.0261008805060645
20.55182309699778,1298.494034858492,39.26018544519483,18.453174740939513,0.5575007036414938
26.088292571961926,1198.3530767462084,37.08238441516263,61.266105175216495,0.6768285357322293
59.81010614648335,1271.4811668781952,31.14756765941871,27.28305460076797,1.0557548108872379
20.30369503077312,1188.1960982145645,26.840666657041645,59.56703639182636,0.8172699648390662
29.648483085049918,1252.2254083335895,44.92811250394278,62.01608739185227,0.5420874242292144
52.924027361995165,1264.0341789834529,30.654532555899323,22.16198825029185,0.9575021539510935
61.513711861561596,1239.3458110911765,31.284675608241887,14.907970168853453,0.41784079821421694
59.11767557015603,1220.7364282825238,24.090595529791727,72.46092688547519,1.2879455081476283
33.45615856763359,1211.7761371220902,39.87023871874823,46.78403390154561,0.6351305120434638
62.73075328085215,1202.3302399814493,37.34205564453721,14.653103640438063,0.5605724059471172
34.23494524980801,1289.429371637174,25.51924031971901,89.58930537358137,0.8248216890566653
39.52398188955606,1274.5929111681594,22.059526140396066,14.622444879709331,1.3318098713682491
64.78948430708145,1294.7540365999769,37.012482551867826,65.60281830868425,0.3191812301276859
58.97797394283288,1168.6445835228317,36.362780357028385,88.69431402107308,0.9219483788288481
70.95340462965068,1259.6301212805465,26.831488174955233,29.13440833727405,0.7855360653844035
59.4567735380206,1290.7510685231557,43.771589056260254,21.379949494975694,0.8372131408200094
54.098516200128294,1177.184959924849,23.776447294522505,19.71079515379431,1.4304289849893976
25.620486069685548,1159.9744401050166,30.80837002606505,34.262011805407646,0.7284669981799247
42.06294818356601,1261.1680973935088,43.59039800418997,18.083664880851735,0.6719990272106791
35.91214206090353,1236.1709669769868,30.493182923153057,65.37290733553056,0.7016016333357284
34.63937860274501,1276.2743165137408,35.96314869160214,14.983343850405015,0.7189671494452312
78.38063328514673,1170.9658564939434,29.939859949069856,50.75377025198318,1.239976078300539
43.58586348000563,1269.2900967789835,26.85538005871675,89.73574830823814,0.8096111296911102
73.5227933106268,1180.2440980071617,44.599441198995706,75.11762156048151,0.503468438285486
57.86831755983577,1174.5483914298557,30.233350157876075,59.21755505848087,1.0198788798880956
67.6886782124989,1174.639869689649,42.352480091978364,34.500289662928935,0.40277417255313797
50.15822558631153,1272.1862080347073,25.748865147277154,59.91166690333108,1.0815571219124929
54.614233077581545,1249.77958310443,25.327617600627082,52.163317112932134,1.1692860587214684
49.55106162913184,1228.459813715368,20.778352072112785,44.086670711229715,1.4554472291703378
31.71457926788267,1203.8245726185253,36.29167063439712,20.45683013921596,0.7365157605842485
63.34712691569032,1281.5800811219663,29.21315859309403,80.92833721923733,0.3119318157751649
36.846341746451344,1208.8667661133952,41.608956245990925,45.9827719057058,0.7049348094325746
21.45895798588723,1272.4899159207366,31.83024766728893,25.569800945661207,0.6689058338691056
58.72833775443007,1215.8702362855329,44.20483569786804,39.420748070183166,0.8118369276279382
30.626640764422937,1206.541664413736,24.63813789257803,43.130380202314164,1.0472396986541108
76.42751506117486,1219.401967850441,41.71557919889027,76.20303164534994,0.7787651054268607
77.23571462015525,1195.2066811246214,39.41492131979354,68.68915044491217,0.9696471455276862
74.89186341322691,1262.1414070264377,39.2730461161013,71.54439149130718,0.6441016356545515
42.20952201532666,1225.4080585138718,41.11958070292219,10.882501154291777,0.7721720654886097
20.927396991732046,1184.8319042720227,39.02559977357497,43.29231985438092,0.5742132234297822
75.69911375526353,1284.9361859911853,35.655508040785385,48.50753213082589,0.7300861155610776
45.69104889903886,1207.5836832059817,23.28112194205969,11.535382145844535,1.4089179119072057
77.99928914262017,1231.5329291670982,20.8131544872813,30.785056699602737,1.7745995138663808
77.81719862535516,1285.9708166446821,43.02119619539217,70.8231858497708,0.967636134477487
71.1805673280416,1243.6356993870988,35.41625786301845,20.968776458319923,0.5848566006066133
37.66693352417514,1167.5347061062546,39.91343227440441,52.824810516207336,0.7146243795645455
43.105863716115515,1290.9748185420212,32.03805878781375,27.216149761379,0.7417521464999934
71.06820029101141,1244.1562079607127,22.93270472405986,10.969661971511462,1.0066035560041786
39.01532030937666,1200.235842198563,23.129644805063762,29.29611660796332,1.2144797154376614
30.16956480116555,1170.890810899508,37.13913218072429,88.0699003928043,0.6344829362330542
53.40807574750101,1269.1037783905444,30.757647372486566,74.12296895063916,0.870501788168531
76.16928644964686,1243.010913389277,25.013118167508416,86.76613154568267,1.0236042559360456
61.76178780049838,1230.0191637964483,32.28986366853592,49.028323514109,0.45503166907189996
54.203670205361895,1284.0838874576436,21.605223426878354,18.778895894200282,1.4717068446307413
25.830589626246113,1268.2895816836797,34.54928504785997,53.83675911789544,0.5830097034593216
56.90043360195018,1172.7512319599127,26.724835110877443,46.350186764796874,1.2332182446503384
79.4032310062558,1196.7583101693322,39.93897751592971,77.54856661916928,1.2954984708087656
28.405040914191442,1187.27337097217,27.759048973089342,17.846606462739565,0.8290917708861479
51.0997791418242,1261.5919438859016,31.38050372704503,49.059290961742256,0.8400858427421658
72.64238431567733,1155.029865210367,20.290513497702516,22.00389317551874,1.3381143619932234
64.44611706525227,1235.4834527306975,21.81117219486397,35.974074151204796,0.9661621545245278
61.82094445971608,1264.3688028611036,29.81233891016712,68.98856619102398,0.3594581079253239
62.14904503922656,1281.5148455142623,31.998470867928088,48.081450349501324,0.3316526001941811
41.56946907318531,1201.3122623073862,35.000513702982595,40.07106281166155,0.8187273347853716
37.6155106558696,1273.188595700802,27.29156446773258,41.55810228560283,0.8397500228817483
68.56166932871082,1166.5947605432812,37.37454715316356,46.75574147247893,0.5075504415246029
68.60680368075084,1276.9678437601776,41.503059929730114,72.80132350696455,0.2869660263497463
72.02433911480622,1169.1232993497974,39.496274722333744,81.36677511521876,0.5417968454170264
74.79443315338827,1209.5930935840552,20.990470633708927,86.42677492031426,1.3423904662472739
50.68054393165627,1269.594304866933,32.012673681445726,72.9522709004236,0.7654243126518933
50.090977681231976,1172.487614102316,22.623254460454373,35.23255165984102,1.5073025279847585
67.89771073800651,1184.3877092848961,26.051125396563187,65.05077648692337,0.6943384005180329
58.99783584666591,1258.33788525896,44.66656483167866,45.008249924431354,0.8357492966729579
62.1180126354622,1258.005480481911,23.56238857253783,30.373649763684092,0.8565234558472596
67.74756016616607,1246.1721449327947,32.4722038362839,77.26972635407381,0.41853605977995156
73.40032050905398,1254.092266670065,35.45389335795298,13.074107916986,0.7369368582497412
40.27970941109215,1231.4086665021393,37.561624263602596,82.14095937083388,0.6835386276167393
42.53497715839664,1187.7698588360429,33.991217087172856,46.91819716997873,0.8181321284873618
25.638916390452138,1201.854399025588,20.24427118547959,60.976118144662436,1.3282103166500712
54.69680845977044,1177.2396575202138,28.1615327060998,62.748313776462616,0.9546232056399512
22.156536427804525,1286.2675842000442,32.94279108461779,81.60941925652291,0.48720643470644276
47.93588108794761,1237.5087692149182,22.196662478620834,60.93357457337659,1.342855490744736
52.5586780824546,1210.127712514546,28.76567328022952,59.114686780804945,0.940839920945861
37.192475127697065,1219.30087054662,20.830077719784164,15.332163244855197,1.450159620011522
55.44999563414065,1292.0925009417724,21.964462428875517,51.47264175561632,1.323338653261396
21.830014996342967,1173.002710467412,29.9230819050399,22.01352006536333,0.719013876486989
22.240891324952866,1237.9344748025196,23.31789385107651,68.99470149771885,0.9849495035922405
69.3560336395795,1225.88330183267,34.18852120653895,50.97775366501396,0.5069065191934289
41.61143848467577,1241.7181353151973,37.236624228431644,64.41822233666826,0.6700700537037212
27.623630759113087,1152.716527573126,40.01466747772707,13.333832048190741,0.7898173255608754
51.334595603288264,1280.8185863416227,25.003756106120253,16.783361283664256,1.1623135572010463
66.19961318591665,1289.817742372542,24.187064556476745,67.30587104501458,0.7503928298656957
32.949261649810595,1234.7699775383812,22.614196008360008,15.76674687989387,1.2719794793969514
57.373428549140016,1254.4976235815338,35.91075623859092,15.700538221220688,0.9416109040441745
25.120847899626078,1288.3749071765944,37.66189316217253,10.968678018790996,0.6787732332944447
23.10090327011646,1256.0857951470098,20.78965362064105,86.5201118639584,1.088623097791725
51.88127789408888,1172.8808564371393,43.405306156092244,69.00066875672056,0.8524472538629018
52.43810729660639,1236.443254025022,21.29928209128681,38.260112680165136,1.5494616607200478
58.24579408989239,1241.0072569574284,33.53240838252676,33.72284650301242,0.9505402083787093
63.56548002335969,1213.6196006953578,37.72651298627291,37.97625837966797,0.4723996241051429
78.55112476775207,1260.4666353437085,41.77422809365214,71.97228249449455,1.0246139724933432
50.97802089807172,1290.1550522153523,37.85217330331069,62.90964888563315,0.7673983455107601
39.377388376474755,1288.8352769360165,40.04320207674479,24.815645429397435,0.7057989720302055
67.71117168612221,1217.62590571062,28.486254813570152,23.928746826726748,0.5775186461657073
36.24993507572445,1166.9857068761132,40.3706278436628,17.871651977071785,0.8300873596778804
46.338285242338166,1297.72617984435,22.00287115961688,62.82421757610705,1.3130750763302044
24.70738288053596,1275.83471296689,42.37041640151319,71.14981297773888,0.37186307908002647
21.52104460492745,1168.69940218049,33.689809403843405,31.203714266000322,0.7419385062597418
77.7589048806755,1288.1262823926058,40.43244424906234,11.675596882473025,0.9519437499490426
70.15880723073235,1280.4844543093193,31.307957112957503,16.573733398114186,0.6091666167854948
61.75845236562188,1227.8257085689108,36.08944237991312,87.42880278760244,0.35213065678996297
44.53717666485619,1238.6913153617393,33.16006652340283,33.63558219819362,0.8020292711039838
30.397659204250747,1209.8504055805195,38.2897380438833,71.53785182705069,0.5909144314261656
29.38622256026516,1158.2142458233047,22.04074955076474,59.9730855083411,1.2060440452604118
35.01457388987572,1200.2795862468852,21.508802099764097,40.555171172231674,1.3390330832632535
52.95359988236723,1270.4280172897018,26.177580850253662,26.45498097564441,1.0990657556008006
62.87575536200374,1150.6948034506904,23.98861700282971,19.710913452752514,0.95905826035169
59.61184260306388,1200.0248757536717,41.794589164805046,59.20103744310933,0.954729020225417
36.79603381675657,1209.7253040386415,25.480349683951108,71.97070245102304,1.0344316164550926
77.29191683979164,1230.6093404406884,44.39663139547828,61.512340283290456,0.8541214928887102
64.2738150017461,1287.978342461914,28.422394794277672,52.42417065993266,0.40118630178799963
53.26124315068404,1201.9518991548941,24.55294789221748,13.356097874530901,1.2690717366366493
56.70324477406113,1202.0429802844342,39.74246267856198,87.47910220755071,0.7987905560791333
45.176003745667394,1260.6251872164623,36.4676943875219,73.89713533236596,0.759150932026999
34.86385937006945,1217.8326911334711,32.45489291132847,33.42576293607718,0.8471988556806013
41.35836071907569,1183.6907234409973,33.88408877344078,88.39762634870806,0.7024607502014172
65.47076662786215,1217.865927419904,37.980044456806596,58.15052717090577,0.3609045282692674
